               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.018032,            0.034057,           0.0021821,             0.76247,             0.68636,              0.7288,             0.45655,            0.026733,            0.073376,            0.010111,            0.005908,            0.005908,            0.005908
                 126,            0.017574,            0.033856,           0.0018791,             0.75792,             0.69953,             0.72656,             0.45222,            0.026661,            0.073043,           0.0099051,            0.005875,            0.005875,            0.005875
                 127,            0.017035,             0.03275,           0.0020129,             0.75018,             0.71509,             0.72328,             0.45373,            0.026729,            0.073376,           0.0096764,            0.005842,            0.005842,            0.005842
                 128,            0.017946,            0.033313,             0.00195,             0.73192,             0.71778,             0.71781,             0.44934,            0.026626,            0.072609,            0.010137,            0.005809,            0.005809,            0.005809
                 129,            0.017589,            0.033544,           0.0022219,             0.70575,             0.72173,              0.7138,             0.44366,            0.026687,            0.073624,            0.010369,            0.005776,            0.005776,            0.005776
                 130,            0.016969,            0.034084,           0.0018751,             0.74709,             0.73237,              0.7248,             0.45462,            0.026609,            0.074411,           0.0098241,            0.005743,            0.005743,            0.005743
                 131,             0.01742,            0.032949,           0.0019508,             0.74167,             0.70433,             0.72445,             0.45368,            0.026803,            0.074076,            0.010146,             0.00571,             0.00571,             0.00571
                 132,            0.016751,            0.032411,            0.001892,             0.75346,             0.69761,             0.72363,             0.45287,            0.026719,            0.074569,           0.0099592,            0.005677,            0.005677,            0.005677
                 133,            0.017031,            0.032847,           0.0018014,             0.74572,             0.71371,             0.72442,             0.45559,            0.026471,            0.074717,             0.00998,            0.005644,            0.005644,            0.005644
                 134,            0.017465,            0.032049,           0.0018979,             0.74276,             0.70593,             0.72158,             0.44901,            0.026904,            0.075989,            0.010137,            0.005611,            0.005611,            0.005611
                 135,            0.016677,            0.032482,           0.0018211,             0.72899,             0.71604,             0.72389,             0.45515,            0.026743,            0.074801,           0.0099699,            0.005578,            0.005578,            0.005578
                 136,            0.016614,            0.032196,           0.0016519,             0.74156,             0.70042,             0.72236,             0.45277,            0.026807,            0.075532,             0.01015,            0.005545,            0.005545,            0.005545
                 137,            0.016625,            0.031439,            0.001731,             0.70174,             0.73741,             0.71843,             0.45084,            0.026624,            0.076075,            0.010112,            0.005512,            0.005512,            0.005512
                 138,            0.016177,            0.030973,           0.0016189,             0.75316,              0.7093,             0.73373,             0.45743,            0.026658,            0.074215,           0.0097903,            0.005479,            0.005479,            0.005479
                 139,             0.01675,            0.032411,           0.0017259,             0.75723,             0.70624,             0.72416,             0.45226,            0.026676,             0.07619,            0.010067,            0.005446,            0.005446,            0.005446
                 140,            0.016521,             0.03253,           0.0017916,             0.76232,             0.70977,             0.73106,             0.45784,            0.026643,            0.075649,           0.0098977,            0.005413,            0.005413,            0.005413
                 141,            0.016836,            0.032841,           0.0018092,             0.75678,              0.7091,              0.7296,             0.45667,             0.02668,            0.076405,            0.010026,             0.00538,             0.00538,             0.00538
                 142,            0.016628,            0.032057,           0.0017292,             0.76286,             0.69651,              0.7304,             0.45741,            0.026883,            0.077057,            0.010052,            0.005347,            0.005347,            0.005347
                 143,            0.016519,            0.032119,           0.0017553,             0.74148,             0.70987,             0.72638,             0.45689,            0.026755,            0.075379,           0.0094057,            0.005314,            0.005314,            0.005314
                 144,            0.016815,            0.031303,           0.0016895,             0.73544,             0.72056,             0.71778,             0.44836,            0.026833,            0.076683,            0.010097,            0.005281,            0.005281,            0.005281
                 145,            0.016111,             0.03101,           0.0017799,             0.75618,             0.69887,             0.71492,             0.45059,            0.026648,            0.077391,             0.01017,            0.005248,            0.005248,            0.005248
                 146,            0.016077,             0.03124,           0.0016776,             0.72709,             0.70667,             0.71358,              0.4473,             0.02668,            0.078166,             0.01054,            0.005215,            0.005215,            0.005215
                 147,            0.016067,            0.031121,           0.0015888,             0.75238,             0.69103,               0.724,             0.45504,            0.026515,            0.076824,            0.010154,            0.005182,            0.005182,            0.005182
                 148,            0.015787,            0.030452,           0.0017173,             0.76688,             0.70337,             0.72322,             0.45562,             0.02665,            0.077277,            0.010118,            0.005149,            0.005149,            0.005149
                 149,             0.01603,            0.030688,           0.0015889,             0.74106,             0.71119,              0.7208,             0.45415,            0.026558,            0.078895,            0.010223,            0.005116,            0.005116,            0.005116
                 150,            0.016028,            0.030985,           0.0016279,             0.75841,             0.70431,              0.7221,             0.45256,            0.026467,            0.077024,            0.010247,            0.005083,            0.005083,            0.005083
                 151,            0.015873,            0.031001,           0.0016572,             0.70207,             0.73379,             0.71688,             0.44909,            0.026616,            0.077852,            0.010309,             0.00505,             0.00505,             0.00505
                 152,            0.015817,            0.030843,           0.0016819,             0.73297,             0.71795,             0.72192,             0.45366,            0.026546,            0.079022,           0.0099577,            0.005017,            0.005017,            0.005017
                 153,            0.015512,            0.030481,           0.0015767,             0.75697,             0.69271,             0.71305,             0.44707,            0.026547,            0.079082,            0.010036,            0.004984,            0.004984,            0.004984
                 154,             0.01591,            0.030949,           0.0015655,             0.73386,              0.7213,             0.71595,             0.44865,            0.026702,             0.07979,            0.010027,            0.004951,            0.004951,            0.004951
