               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.023089,            0.047415,           0.0036848,             0.69668,             0.72785,             0.71668,             0.43594,             0.02731,            0.063197,            0.010477,            0.004786,            0.004786,            0.004786
                 160,            0.023198,            0.048146,           0.0032012,             0.72001,             0.70198,             0.72165,             0.43983,            0.027542,              0.0636,            0.010455,            0.004753,            0.004753,            0.004753
                 161,             0.02288,            0.048551,           0.0029893,             0.69632,             0.70467,             0.71963,             0.43904,            0.027272,             0.06458,            0.010936,             0.00472,             0.00472,             0.00472
                 162,            0.023272,            0.048856,           0.0034221,             0.72437,             0.70827,             0.73037,             0.44867,            0.027263,            0.063674,            0.010431,            0.004687,            0.004687,            0.004687
                 163,            0.022642,            0.047229,           0.0031087,             0.72953,             0.68241,             0.72071,              0.4416,            0.027343,            0.065306,            0.010743,            0.004654,            0.004654,            0.004654
                 164,            0.022894,            0.048448,           0.0031484,             0.71898,             0.69668,             0.71161,             0.43954,             0.02738,            0.065146,            0.010704,            0.004621,            0.004621,            0.004621
                 165,            0.022822,            0.048307,             0.00338,             0.73627,             0.68402,             0.71382,             0.43811,            0.027344,            0.064431,            0.010644,            0.004588,            0.004588,            0.004588
                 166,            0.022834,            0.048513,           0.0032913,             0.72782,              0.6873,             0.72706,             0.44723,            0.027235,            0.063639,             0.01059,            0.004555,            0.004555,            0.004555
                 167,            0.022775,            0.048195,           0.0033677,             0.72873,             0.69284,             0.72367,             0.44392,            0.027289,             0.06382,            0.010651,            0.004522,            0.004522,            0.004522
                 168,             0.02263,            0.046719,           0.0032396,             0.71105,             0.68816,             0.70923,             0.43591,            0.027278,            0.064914,            0.011026,            0.004489,            0.004489,            0.004489
                 169,            0.022842,             0.04856,           0.0030323,             0.73026,             0.68022,             0.71184,              0.4368,            0.027267,            0.064066,            0.010822,            0.004456,            0.004456,            0.004456
                 170,            0.022312,            0.047329,           0.0031889,             0.73018,             0.68307,             0.71699,             0.44358,            0.027197,            0.065207,            0.010804,            0.004423,            0.004423,            0.004423
                 171,            0.022674,            0.048156,            0.003069,             0.72786,             0.69253,             0.72041,              0.4454,            0.027394,            0.063381,            0.010886,             0.00439,             0.00439,             0.00439
                 172,            0.022657,            0.048351,           0.0030309,             0.75052,             0.68957,             0.72188,              0.4461,            0.027243,             0.06372,            0.011124,            0.004357,            0.004357,            0.004357
                 173,            0.022709,            0.047738,            0.002853,             0.72848,             0.68266,             0.71244,             0.43667,            0.027336,            0.065904,             0.01112,            0.004324,            0.004324,            0.004324
                 174,            0.022545,            0.047702,           0.0028317,             0.74185,             0.68825,             0.71668,             0.44033,            0.027241,            0.065393,            0.010839,            0.004291,            0.004291,            0.004291
                 175,            0.022383,            0.047436,           0.0029239,             0.71959,             0.69134,             0.71616,             0.44031,            0.027117,            0.064242,            0.010564,            0.004258,            0.004258,            0.004258
                 176,            0.022508,            0.047509,           0.0032765,             0.68411,             0.70402,             0.71017,             0.43738,            0.027398,            0.065598,             0.01079,            0.004225,            0.004225,            0.004225
                 177,            0.022274,            0.047221,           0.0029644,             0.73418,             0.66961,             0.71225,             0.43648,            0.027416,            0.064992,            0.011272,            0.004192,            0.004192,            0.004192
                 178,            0.022318,            0.046229,           0.0028878,             0.70754,             0.70493,             0.70688,             0.43682,            0.027301,             0.06521,            0.010919,            0.004159,            0.004159,            0.004159
                 179,            0.021968,            0.046134,           0.0029334,             0.73244,             0.67435,             0.70252,             0.43441,            0.027291,            0.065627,            0.010851,            0.004126,            0.004126,            0.004126
                 180,            0.022304,            0.047443,           0.0028116,             0.72788,             0.68992,             0.71384,             0.43591,            0.027272,              0.0637,            0.010975,            0.004093,            0.004093,            0.004093
                 181,            0.022277,            0.046581,           0.0028342,             0.72394,             0.69486,             0.70969,             0.43477,            0.027289,            0.065029,            0.010759,             0.00406,             0.00406,             0.00406
                 182,            0.021966,            0.046823,           0.0028151,             0.71835,             0.70406,             0.71653,             0.44152,            0.027181,             0.06467,            0.010911,            0.004027,            0.004027,            0.004027
                 183,            0.022183,            0.046616,           0.0028793,             0.73252,             0.67668,             0.71303,             0.43955,            0.027271,            0.065527,            0.010863,            0.003994,            0.003994,            0.003994
                 184,            0.022075,            0.047734,           0.0026688,             0.72006,             0.68903,             0.71386,              0.4409,            0.027211,             0.06566,            0.010686,            0.003961,            0.003961,            0.003961
                 185,            0.022163,            0.047794,           0.0027141,             0.71664,             0.69532,             0.71475,             0.43664,             0.02743,            0.065275,             0.01078,            0.003928,            0.003928,            0.003928
                 186,            0.022152,            0.046365,            0.002618,             0.74664,             0.66606,             0.71628,             0.44091,            0.027204,            0.064629,            0.010643,            0.003895,            0.003895,            0.003895
                 187,            0.021974,            0.046756,           0.0027593,             0.71063,             0.70106,             0.71612,             0.44164,            0.027253,            0.065613,            0.010991,            0.003862,            0.003862,            0.003862
                 188,            0.022053,            0.047668,           0.0027222,             0.73352,             0.68538,             0.71573,             0.44193,            0.027248,             0.06594,            0.010888,            0.003829,            0.003829,            0.003829
                 189,             0.02202,             0.04769,           0.0028161,             0.73095,             0.68201,             0.71192,             0.43823,            0.027264,            0.065599,            0.010846,            0.003796,            0.003796,            0.003796
                 190,            0.021753,            0.046411,           0.0025784,             0.74646,             0.67398,             0.71176,             0.43964,            0.027384,            0.066365,            0.010911,            0.003763,            0.003763,            0.003763
                 191,            0.021955,            0.046356,            0.002683,             0.72165,             0.68793,              0.7099,             0.43832,            0.027304,            0.065085,            0.010607,             0.00373,             0.00373,             0.00373
                 192,            0.022016,            0.047067,           0.0029064,             0.73114,             0.69123,             0.71489,             0.44094,             0.02735,            0.066039,            0.010649,            0.003697,            0.003697,            0.003697
                 193,            0.021796,            0.047041,           0.0028555,             0.74434,             0.67003,             0.70687,             0.43285,            0.027378,            0.066359,            0.011039,            0.003664,            0.003664,            0.003664
                 194,            0.021635,            0.045641,           0.0026936,             0.71146,             0.70112,              0.7121,             0.44035,            0.027212,            0.066524,            0.010642,            0.003631,            0.003631,            0.003631
                 195,            0.021765,            0.046459,           0.0027135,             0.72547,              0.6777,             0.70128,             0.43522,            0.027211,            0.066505,             0.01084,            0.003598,            0.003598,            0.003598
                 196,            0.021788,            0.046572,           0.0031861,             0.72618,             0.69341,             0.70931,             0.43737,            0.027269,            0.065692,            0.010854,            0.003565,            0.003565,            0.003565
                 197,            0.021672,            0.046583,           0.0025982,              0.7347,             0.68688,             0.71371,             0.43898,            0.027159,            0.066086,            0.011088,            0.003532,            0.003532,            0.003532
                 198,            0.021572,            0.045037,           0.0026964,             0.76186,             0.67369,              0.7199,             0.44161,            0.027257,             0.06605,            0.011116,            0.003499,            0.003499,            0.003499
                 199,            0.021544,            0.046489,           0.0026672,              0.7389,             0.68077,             0.71868,             0.44382,            0.027174,            0.066001,            0.011026,            0.003466,            0.003466,            0.003466
                 200,            0.021404,            0.046299,           0.0027527,             0.74143,             0.67206,             0.71743,             0.44419,            0.027195,            0.066113,            0.011083,            0.003433,            0.003433,            0.003433
                 201,            0.021695,            0.045712,            0.002621,             0.73876,             0.68148,             0.71817,             0.44318,            0.027278,            0.066098,             0.01075,              0.0034,              0.0034,              0.0034
                 202,            0.021454,            0.046312,           0.0024493,             0.71119,             0.70806,             0.71444,             0.44002,            0.027269,            0.067386,            0.010903,            0.003367,            0.003367,            0.003367
                 203,            0.021245,            0.045343,           0.0024809,             0.72194,             0.70865,             0.72213,              0.4477,            0.027146,            0.065781,            0.011057,            0.003334,            0.003334,            0.003334
                 204,            0.021313,            0.045793,           0.0025401,             0.72487,              0.7028,             0.71579,             0.44501,            0.027158,            0.066765,            0.011187,            0.003301,            0.003301,            0.003301
                 205,            0.021306,            0.046109,           0.0025718,             0.71927,             0.69632,             0.71373,             0.44336,            0.027201,             0.06713,            0.010852,            0.003268,            0.003268,            0.003268
                 206,            0.021241,            0.045847,           0.0025812,             0.71532,             0.69785,             0.70924,             0.43851,            0.027257,            0.067914,            0.011133,            0.003235,            0.003235,            0.003235
                 207,            0.021295,            0.044713,           0.0025037,             0.74178,             0.68127,             0.71218,             0.43904,            0.027228,            0.067268,            0.011228,            0.003202,            0.003202,            0.003202
                 208,            0.021057,            0.046129,           0.0024626,             0.74035,             0.67428,              0.7113,             0.43975,            0.027299,            0.067555,            0.011038,            0.003169,            0.003169,            0.003169
                 209,            0.021167,            0.045413,           0.0024193,             0.72964,             0.69861,             0.71484,             0.44051,             0.02719,            0.066936,            0.011072,            0.003136,            0.003136,            0.003136
                 210,            0.021417,            0.046429,             0.00252,             0.73332,             0.69405,             0.71455,             0.44035,            0.027233,            0.066853,             0.01098,            0.003103,            0.003103,            0.003103
                 211,            0.021104,            0.045705,           0.0025033,             0.73266,             0.68581,             0.70969,             0.43626,            0.027283,            0.067269,            0.011029,             0.00307,             0.00307,             0.00307
                 212,            0.021148,            0.045841,           0.0024007,             0.73107,              0.6763,             0.70985,             0.43602,            0.027487,            0.067866,            0.011098,            0.003037,            0.003037,            0.003037
                 213,            0.021042,            0.046276,            0.002386,             0.75085,             0.66823,              0.7137,             0.43913,            0.027391,            0.067586,            0.011262,            0.003004,            0.003004,            0.003004
                 214,            0.021009,            0.044932,           0.0023904,             0.72967,             0.69653,             0.72001,             0.44098,            0.027363,            0.067398,            0.011028,            0.002971,            0.002971,            0.002971
                 215,            0.021056,            0.045003,           0.0025574,             0.74225,             0.67611,             0.71412,             0.43922,            0.027338,            0.068117,             0.01141,            0.002938,            0.002938,            0.002938
                 216,            0.020838,            0.045392,           0.0024199,             0.77122,             0.66511,             0.72003,             0.44238,             0.02736,            0.067734,            0.011229,            0.002905,            0.002905,            0.002905
                 217,            0.021034,            0.045164,           0.0025277,             0.71279,             0.70812,             0.71669,             0.44026,            0.027393,            0.068079,            0.011053,            0.002872,            0.002872,            0.002872
                 218,            0.020945,            0.045499,            0.002678,             0.72387,             0.69902,              0.7227,             0.44134,            0.027373,            0.067551,            0.011142,            0.002839,            0.002839,            0.002839
                 219,            0.020785,            0.045337,           0.0023049,             0.72048,             0.70443,             0.71751,             0.44032,            0.027363,             0.06785,            0.011399,            0.002806,            0.002806,            0.002806
                 220,            0.020919,            0.044771,           0.0023276,             0.72663,             0.69545,             0.71739,              0.4412,            0.027314,            0.068499,            0.011184,            0.002773,            0.002773,            0.002773
                 221,            0.020839,            0.045141,           0.0022036,             0.73799,             0.68335,             0.71272,             0.43722,            0.027308,            0.068143,            0.010871,             0.00274,             0.00274,             0.00274
                 222,            0.020499,            0.045233,           0.0021328,             0.72955,             0.68999,             0.71291,             0.43765,            0.027237,            0.067992,            0.010906,            0.002707,            0.002707,            0.002707
                 223,            0.020528,             0.04466,           0.0022585,             0.73009,             0.67553,             0.71436,             0.43866,              0.0273,            0.067881,            0.010908,            0.002674,            0.002674,            0.002674
                 224,            0.020712,            0.044481,           0.0021556,             0.73095,             0.68453,             0.71173,             0.43925,            0.027368,            0.068647,            0.010896,            0.002641,            0.002641,            0.002641
                 225,            0.020604,            0.044738,            0.002235,             0.72454,              0.6969,             0.72058,             0.44149,            0.027321,            0.067605,             0.01105,            0.002608,            0.002608,            0.002608
                 226,            0.020504,            0.044181,           0.0022893,             0.73917,              0.6779,             0.72124,             0.44418,            0.027331,            0.068507,            0.011071,            0.002575,            0.002575,            0.002575
                 227,            0.020635,            0.044617,           0.0022933,              0.7205,             0.69342,             0.72159,             0.44405,            0.027285,            0.068579,            0.010997,            0.002542,            0.002542,            0.002542
                 228,            0.020437,            0.044769,            0.002281,             0.76719,             0.67571,             0.72352,             0.44539,            0.027275,            0.067916,            0.010916,            0.002509,            0.002509,            0.002509
                 229,            0.020535,              0.0439,           0.0024012,             0.74283,             0.68056,             0.71918,             0.44275,            0.027294,            0.069276,             0.01099,            0.002476,            0.002476,            0.002476
                 230,             0.02057,            0.044294,           0.0022442,             0.73049,             0.68644,             0.71177,             0.43882,            0.027287,            0.069036,            0.011118,            0.002443,            0.002443,            0.002443
                 231,            0.020401,            0.044713,           0.0022929,             0.74215,             0.68607,             0.71495,             0.44153,            0.027293,            0.068906,            0.011539,             0.00241,             0.00241,             0.00241
                 232,            0.020396,            0.044337,           0.0021503,              0.7432,             0.68117,             0.71221,             0.43888,            0.027385,            0.069227,            0.011771,            0.002377,            0.002377,            0.002377
                 233,             0.02042,            0.044214,           0.0022448,             0.71782,              0.7015,             0.71161,             0.43725,            0.027348,             0.06852,            0.011646,            0.002344,            0.002344,            0.002344
                 234,            0.020287,            0.043997,           0.0020445,             0.70206,             0.70653,             0.71237,             0.43728,            0.027313,            0.068423,            0.011521,            0.002311,            0.002311,            0.002311
                 235,            0.020207,            0.044455,           0.0020815,              0.7042,             0.68981,             0.71089,             0.43547,            0.027369,            0.069141,            0.011705,            0.002278,            0.002278,            0.002278
                 236,             0.02003,            0.043796,           0.0019484,             0.71464,             0.69916,             0.71389,              0.4393,            0.027309,             0.06893,            0.011784,            0.002245,            0.002245,            0.002245
                 237,             0.02017,            0.043847,           0.0020241,             0.71518,             0.70005,               0.716,               0.442,            0.027317,            0.069366,            0.011867,            0.002212,            0.002212,            0.002212
                 238,            0.020006,            0.043047,           0.0020716,              0.7277,              0.6864,              0.7182,              0.4439,            0.027318,            0.069431,            0.011572,            0.002179,            0.002179,            0.002179
                 239,            0.020544,            0.043331,           0.0021271,             0.71932,             0.69876,             0.71267,             0.44052,            0.027419,            0.069938,            0.011405,            0.002146,            0.002146,            0.002146
                 240,            0.020153,            0.043707,           0.0019631,             0.71159,             0.70133,             0.71197,             0.44095,            0.027427,             0.06982,             0.01145,            0.002113,            0.002113,            0.002113
                 241,            0.020169,            0.043461,           0.0020026,             0.72275,             0.70275,             0.71219,              0.4376,            0.027491,            0.070137,            0.011519,             0.00208,             0.00208,             0.00208
                 242,            0.020109,            0.044179,           0.0020335,             0.73025,             0.68413,             0.70978,             0.43761,            0.027465,             0.07067,            0.011526,            0.002047,            0.002047,            0.002047
                 243,            0.019841,            0.044425,           0.0019721,             0.72161,             0.69514,             0.71375,             0.43839,            0.027439,            0.070476,            0.011591,            0.002014,            0.002014,            0.002014
                 244,             0.01997,            0.042463,           0.0018816,              0.7446,             0.67928,             0.71396,             0.43829,            0.027454,            0.070535,            0.011756,            0.001981,            0.001981,            0.001981
                 245,            0.020071,            0.044742,           0.0021311,             0.73296,             0.69879,             0.71735,             0.44045,            0.027416,            0.070107,            0.011616,            0.001948,            0.001948,            0.001948
                 246,            0.020024,             0.04383,            0.002181,              0.7133,             0.70725,             0.71414,             0.43747,            0.027381,            0.069786,            0.011842,            0.001915,            0.001915,            0.001915
                 247,            0.019948,            0.044232,           0.0019955,             0.73952,             0.69004,             0.71477,             0.43967,            0.027381,            0.069376,            0.011685,            0.001882,            0.001882,            0.001882
                 248,            0.019784,            0.042911,           0.0020439,             0.72919,             0.69748,             0.71185,             0.43997,             0.02739,            0.070155,            0.011798,            0.001849,            0.001849,            0.001849
                 249,            0.019923,            0.042951,           0.0021517,             0.74647,             0.68255,             0.71113,             0.43889,            0.027408,            0.070555,            0.012241,            0.001816,            0.001816,            0.001816
                 250,            0.019644,            0.043079,           0.0021878,              0.7265,              0.6932,             0.71624,             0.43924,            0.027393,            0.070362,             0.01195,            0.001783,            0.001783,            0.001783
                 251,            0.019656,            0.043887,           0.0020786,             0.74224,             0.67499,             0.71383,             0.43967,             0.02744,            0.070081,            0.011561,             0.00175,             0.00175,             0.00175
                 252,            0.019661,            0.043431,           0.0019528,             0.74736,             0.68008,             0.71167,             0.43835,            0.027411,            0.070079,             0.01168,            0.001717,            0.001717,            0.001717
                 253,            0.019695,            0.043281,           0.0019742,             0.74178,             0.68594,             0.71364,             0.43952,            0.027401,            0.069817,            0.011685,            0.001684,            0.001684,            0.001684
                 254,            0.019816,             0.04245,           0.0018166,             0.73869,             0.68877,             0.71322,             0.43869,            0.027465,            0.070566,            0.011701,            0.001651,            0.001651,            0.001651
                 255,            0.019487,            0.043111,           0.0018486,             0.73793,             0.68853,             0.71179,             0.43937,            0.027459,            0.071154,            0.011707,            0.001618,            0.001618,            0.001618
                 256,            0.019558,            0.041954,           0.0020029,              0.7265,             0.68628,             0.71086,             0.43946,            0.027412,            0.070732,            0.011758,            0.001585,            0.001585,            0.001585
                 257,            0.019445,             0.04258,           0.0019278,             0.74898,             0.67991,             0.71152,             0.43981,            0.027413,             0.07055,            0.011899,            0.001552,            0.001552,            0.001552
                 258,            0.019399,            0.042976,            0.001885,               0.742,             0.67117,             0.71124,              0.4398,            0.027403,            0.071047,            0.012215,            0.001519,            0.001519,            0.001519
                 259,            0.019453,            0.043509,           0.0017481,             0.76116,             0.65611,             0.70848,             0.43819,            0.027414,            0.070943,            0.012219,            0.001486,            0.001486,            0.001486
                 260,            0.019431,            0.044112,           0.0018239,             0.72197,             0.70071,             0.70979,             0.43825,            0.027416,            0.070279,            0.012158,            0.001453,            0.001453,            0.001453
                 261,            0.019328,             0.04252,           0.0017329,             0.75992,             0.66173,             0.71008,             0.43976,            0.027401,            0.070518,            0.012377,             0.00142,             0.00142,             0.00142
                 262,            0.019227,            0.042315,           0.0017628,             0.72129,             0.69237,             0.71093,             0.43952,            0.027414,            0.070907,            0.012322,            0.001387,            0.001387,            0.001387
